,Order Id,Column,Timestamp,Size,Price,Fees,Side
231,231,HINDPETRO.NS,2017-12-26,4.0,286.0666809082031,0.0,Sell
232,232,RCF.NS,2017-12-26,12.0,94.5,0.0,Sell
233,233,SCI.NS,2017-12-26,12.0,94.0,0.0,Sell
234,234,POLYMED.NS,2017-12-26,4.0,279.8500061035156,0.0,Sell
235,235,MOTHERSON.NS,2017-12-26,16.0,69.03276824951172,0.0,Sell
236,236,HAVELLS.NS,2017-12-26,2.0,549.9500122070312,0.0,Sell
237,237,DIVISLAB.NS,2017-12-26,1.0,1096.0,0.0,Sell
238,238,TORNTPOWER.NS,2017-12-26,4.0,273.8999938964844,0.0,Sell
239,239,COROMANDEL.NS,2017-12-26,2.0,545.2000122070312,0.0,Sell
240,240,BAJAJFINSV.NS,2017-12-26,2.0,543.1900024414062,0.0,Sell
241,241,CROMPTON.NS,2017-12-26,4.0,269.8999938964844,0.0,Sell
242,242,AMBUJACEM.NS,2017-12-26,4.0,267.5,0.0,Sell
243,243,SAMMAANCAP.NS,2017-12-26,1.0,1068.682373046875,0.0,Sell
244,244,PFC.NS,2017-12-26,11.0,96.8000030517578,0.0,Sell
245,245,JSWSTEEL.NS,2017-12-26,4.0,264.0,0.0,Sell
246,246,NTPC.NS,2017-12-26,7.0,150.4166717529297,0.0,Sell
247,247,NAUKRI.NS,2017-12-26,4.0,257.79998779296875,0.0,Sell
248,248,POWERGRID.NS,2017-12-26,9.0,114.13127899169922,0.0,Sell
249,249,CHAMBLFERT.NS,2017-12-26,7.0,145.3000030517578,0.0,Sell
250,250,PETRONET.NS,2017-12-26,4.0,253.5,0.0,Sell
251,251,NBCC.NS,2017-12-26,12.0,83.8499984741211,0.0,Sell
252,252,TRENT.NS,2017-12-26,3.0,335.0,0.0,Sell
253,253,TECHM.NS,2017-12-26,2.0,494.0,0.0,Sell
254,254,JSL.NS,2017-12-26,9.0,109.4499969482422,0.0,Sell
255,255,UPL.NS,2017-12-26,2.0,489.8666687011719,0.0,Sell
256,256,PIDILITIND.NS,2017-12-26,1.0,967.2000122070312,0.0,Sell
257,257,BHARTIARTL.NS,2017-12-26,2.0,478.5675964355469,0.0,Sell
258,258,SBIN.NS,2017-12-26,3.0,318.6000061035156,0.0,Sell
259,259,TRIVENI.NS,2017-12-26,12.0,79.05000305175781,0.0,Sell
260,260,PRESTIGE.NS,2017-12-26,3.0,301.75,0.0,Sell
261,261,TITAN.NS,2017-12-26,1.0,857.0,0.0,Sell
262,262,BALRAMCHIN.NS,2017-12-26,6.0,141.0,0.0,Sell
263,263,NAVINFLUOR.NS,2017-12-26,1.0,818.2000122070312,0.0,Sell
264,264,TVSMOTOR.NS,2017-12-26,1.0,772.5499877929688,0.0,Sell
265,265,BATAINDIA.NS,2017-12-26,1.0,750.0,0.0,Sell
266,266,M&M.NS,2017-12-26,1.0,748.0,0.0,Sell
267,267,FINCABLES.NS,2017-12-26,1.0,706.25,0.0,Sell
268,268,TORNTPHARM.NS,2017-12-26,1.0,682.9749755859375,0.0,Sell
269,269,GRAPHITE.NS,2017-12-26,1.0,666.9000244140625,0.0,Sell
270,270,VOLTAS.NS,2017-12-26,1.0,658.9500122070312,0.0,Sell
271,271,EMAMILTD.NS,2017-12-26,1.0,657.5,0.0,Sell
272,272,CAPLIPOINT.NS,2017-12-26,1.0,638.25,0.0,Sell
273,273,DCMSHRIRAM.NS,2017-12-26,1.0,590.0,0.0,Sell
274,274,SHRIRAMFIN.NS,2017-12-26,1.0,286.4598083496094,0.0,Sell
275,275,INDHOTEL.NS,2017-12-26,1.0,116.3604736328125,0.0,Sell
276,276,TRIDENT.NS,2017-12-26,9.0,9.279999732971191,0.0,Sell
277,277,NMDC.NS,2017-12-26,1.0,34.563289642333984,0.0,Sell
278,278,CESC.NS,2017-12-26,1.0,94.57278442382812,0.0,Buy
279,279,USHAMART.NS,2017-12-26,5.0,22.899999618530273,0.0,Buy
280,280,GODREJPROP.NS,2017-12-26,1.0,700.5,0.0,Buy
281,281,ESCORTS.NS,2017-12-26,1.0,745.1500244140625,0.0,Buy
282,282,CARBORUNIV.NS,2017-12-26,2.0,382.5,0.0,Buy
283,283,SRF.NS,2017-12-26,2.0,390.94000244140625,0.0,Buy
284,284,NESTLEIND.NS,2017-12-26,2.0,394.2225036621094,0.0,Buy
285,285,ICICIPRULI.NS,2017-12-26,2.0,394.3999938964844,0.0,Buy
286,286,HEG.NS,2017-12-26,2.0,408.8800048828125,0.0,Buy
287,287,GVT&D.NS,2017-12-26,2.0,427.3999938964844,0.0,Buy
288,288,MUTHOOTFIN.NS,2017-12-26,2.0,465.9500122070313,0.0,Buy
289,289,DRREDDY.NS,2017-12-26,2.0,466.989990234375,0.0,Buy
290,290,GNFC.NS,2017-12-26,2.0,481.0,0.0,Buy
291,291,LTTS.NS,2017-12-26,1.0,974.2000122070312,0.0,Buy
292,292,JUSTDIAL.NS,2017-12-26,2.0,491.0499877929687,0.0,Buy
293,293,SUNTV.NS,2017-12-26,1.0,986.4000244140624,0.0,Buy
294,294,APLAPOLLO.NS,2017-12-26,5.0,198.0,0.0,Buy
295,295,LTF.NS,2017-12-26,6.0,166.44390869140625,0.0,Buy
296,296,ACE.NS,2017-12-26,7.0,144.6999969482422,0.0,Buy
297,297,RHIM.NS,2017-12-26,6.0,169.14999389648438,0.0,Buy
298,298,TITAGARH.NS,2017-12-26,6.0,170.39999389648438,0.0,Buy
299,299,RBLBANK.NS,2017-12-26,2.0,514.0,0.0,Buy
300,300,RAYMOND.NS,2017-12-26,1.0,1029.050048828125,0.0,Buy
301,301,INTELLECT.NS,2017-12-26,6.0,173.0,0.0,Buy
302,302,MANAPPURAM.NS,2017-12-26,9.0,115.5999984741211,0.0,Buy
303,303,VTL.NS,2017-12-26,4.0,263.2699890136719,0.0,Buy
304,304,RECLTD.NS,2017-12-26,9.0,117.4875030517578,0.0,Buy
305,305,ZENSARTECH.NS,2017-12-26,6.0,176.38999938964844,0.0,Buy
306,306,DABUR.NS,2017-12-26,3.0,354.95001220703125,0.0,Buy
307,307,BSOFT.NS,2017-12-26,10.0,106.4855499267578,0.0,Buy
308,308,ADANIENT.NS,2017-12-26,12.0,88.81890106201172,0.0,Buy
309,309,JMFINANCIL.NS,2017-12-26,7.0,152.85000610351562,0.0,Buy
310,310,NLCINDIA.NS,2017-12-26,10.0,107.1500015258789,0.0,Buy
311,311,BERGEPAINT.NS,2017-12-26,5.0,215.3333282470703,0.0,Buy
312,312,JSWENERGY.NS,2017-12-26,12.0,89.80000305175781,0.0,Buy
313,313,WELSPUNLIV.NS,2017-12-26,14.0,77.0,0.0,Buy
314,314,NATIONALUM.NS,2017-12-26,13.0,82.94999694824219,0.0,Buy
315,315,COLPAL.NS,2017-12-26,1.0,1090.050048828125,0.0,Buy
316,316,ELGIEQUIP.NS,2017-12-26,7.0,156.1750030517578,0.0,Buy
317,317,KEI.NS,2017-12-26,3.0,365.0,0.0,Buy
318,318,UNOMINDA.NS,2017-12-26,5.0,219.72787475585935,0.0,Buy
319,319,AARTIIND.NS,2017-12-26,4.0,274.8629150390625,0.0,Buy
320,320,KPRMILL.NS,2017-12-26,7.0,157.1999969482422,0.0,Buy
321,321,SARDAEN.NS,2017-12-26,23.0,48.03499984741211,0.0,Buy
322,322,MMTC.NS,2017-12-26,23.0,48.06666564941406,0.0,Buy
323,323,LAURUSLABS.NS,2017-12-26,10.0,111.0199966430664,0.0,Buy
324,324,HFCL.NS,2017-12-26,37.0,30.200000762939453,0.0,Buy
325,325,SWANENERGY.NS,2017-12-26,6.0,186.5,0.0,Buy
326,326,JBMA.NS,2017-12-26,10.0,112.0,0.0,Buy
327,327,SAREGAMA.NS,2017-12-26,13.0,86.4115219116211,0.0,Buy
328,328,FSL.NS,2017-12-26,28.0,40.20000076293945,0.0,Buy
329,329,RPOWER.NS,2017-12-26,27.0,41.70000076293945,0.0,Buy
330,330,ASHOKLEY.NS,2017-12-26,19.0,59.29999923706055,0.0,Buy
331,331,KANSAINER.NS,2017-12-26,3.0,375.9333190917969,0.0,Buy
332,332,GPIL.NS,2017-12-26,15.0,75.23750305175781,0.0,Buy
333,333,ASTRAL.NS,2017-12-26,3.0,378.0000915527344,0.0,Buy
334,334,SJVN.NS,2017-12-26,34.0,33.400001525878906,0.0,Buy
335,335,HSCL.NS,2017-12-26,7.0,162.4499969482422,0.0,Buy
336,336,CENTRALBK.NS,2017-12-26,15.0,75.8499984741211,0.0,Buy
337,337,DBREALTY.NS,2017-12-26,20.0,56.900001525878906,0.0,Buy
338,338,SCHAEFFLER.NS,2017-12-26,1.0,1138.260009765625,0.0,Buy
339,339,JINDALSAW.NS,2017-12-26,18.0,63.42499923706055,0.0,Buy
340,340,ASIANPAINT.NS,2017-12-26,1.0,1142.0,0.0,Buy
341,341,ADANIPOWER.NS,2017-12-26,29.0,39.400001525878906,0.0,Buy
342,342,GPIL.NS,2018-02-15,15.0,141.75,0.0,Sell
343,343,LTIM.NS,2018-02-15,1.0,1501.0,0.0,Sell
344,344,LTTS.NS,2018-02-15,1.0,1475.0,0.0,Sell
345,345,ADANIENT.NS,2018-02-15,12.0,120.4776611328125,0.0,Sell
346,346,FSL.NS,2018-02-15,28.0,48.79999923706055,0.0,Sell
347,347,ASHOKLEY.NS,2018-02-15,19.0,69.2249984741211,0.0,Sell
